eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.52,1.5030000000000001,80,0.0027585747,0.009521484,2.3223999,-0.0068306345,0.029922437,0.6676011085510254,197,25216,2545.731042454019,201728
77.33,1.456,86,0.0037264687,0.0041503906,2.345676,-0.0091573,0.03945182,0.46761971712112427,198,25344,2557.636578424019,202752
76.46,1.4039999999999997,69,0.010762136,0.06201172,2.2649474,-0.01051631,0.050382424,0.4308398365974426,199,25472,2572.303334633005,203776
78.44,1.4289999999999998,72,0.005922452,0.03149414,2.1962087,-0.006630567,0.023617437,0.7011253237724304,200,25600,2586.3544502049917,204800
80.19,1.415,94,0.01026957,0.04248047,2.1941543,-0.007023927,0.033961926,0.6044853329658508,201,25728,2597.308680115035,205824
79.99,1.4139999999999997,78,0.0098638525,0.059326172,2.1663587,-0.00968755,0.029917177,0.6272402405738831,202,25856,2610.312119683018,206848
80.41,1.321,77,0.005869035,0.045654297,2.0965106,-0.008095009,0.031205047,0.6791481077671051,203,25984,2623.5991741620237,207872
81.26,1.37,96,0.006222912,0.028808594,2.0537648,-0.006389497,0.03696086,0.473503053188324,204,26112,2634.2682730199886,208896
85.1,1.3670000000000002,80,0.011158096,0.055419922,1.9890468,-0.008206112,0.033118557,0.5593554377555847,205,26240,2647.02957919403,209920
84.23,1.3989999999999998,76,0.008334787,0.03100586,1.8878275,-0.0048231557,0.031658303,0.6011284291744232,206,26368,2660.384610315028,210944
87.85,1.3679999999999999,88,0.012452274,0.057861328,1.9204584,-0.00623671,0.02577965,0.576678067445755,207,26496,2671.9193080179975,211968
89.06,1.389,78,0.0066887373,0.029785156,2.0087934,-0.0049712304,0.03413355,0.6394982933998108,208,26624,2685.041046406026,212992
88.28,1.401,76,0.00857024,0.048095703,1.9826471,-0.007823548,0.029294077,0.567587822675705,209,26752,2698.4416161869885,214016
87.87,1.3939999999999997,94,0.006797509,0.03515625,1.9658338,-0.005739068,0.03245607,0.5476417541503906,210,26880,2709.2921138899983,215040
87.69,1.456,75,0.008578317,0.03491211,1.8607198,-0.007272617,0.031355727,0.5432078838348389,211,27008,2722.842631645035,216064
88.53,1.476,72,0.004329511,0.0390625,1.9135809,-0.005156851,0.035832837,0.5021272599697113,212,27136,2737.0451064900262,217088
90.98,1.415,75,0.004865743,0.014404297,1.8830308,-0.004935894,0.028498437,0.5874300301074982,213,27264,2750.6335886630113,218112
90.24,1.376,95,0.0157793,0.11694336,2.0164418,-0.012981011,0.02610308,0.6127214729785919,214,27392,2761.414025922015,219136
91.04,1.347,82,0.011327844,0.09716797,2.0837977,-0.01401914,0.034839448,0.5400798618793488,215,27520,2773.8455423929845,220160
86.09,1.35,72,0.0076795537,0.041503906,2.1399574,-0.0069545833,0.031865016,0.5516053438186646,216,27648,2787.899851374037,221184
86.19,1.339,73,0.0022734273,0.0009765625,2.1540308,-0.0027800007,0.033950172,0.37038296461105347,217,27776,2801.8306930850376,222208
87.64,1.33,76,0.002111747,0.0009765625,2.1602101,-0.003178763,0.031236771,0.5962754189968109,218,27904,2815.270180147025,223232
86.55,1.301,98,0.008203589,0.060546875,2.103987,-0.01006614,0.037538547,0.3369208574295044,219,28032,2825.6300874450244,224256
82.75,1.274,82,0.0032232094,0.0063476562,2.036571,-0.0047632605,0.052114278,0.22140926122665405,220,28160,2838.1185397490044,225280
79.01,1.3459999999999999,77,0.00599395,0.03491211,2.0649836,-0.006953962,0.041446254,0.36829596757888794,221,28288,2851.296889197023,226304
77.4,1.4140000000000001,97,0.0121652465,0.083740234,1.9890882,-0.012128196,0.03444847,0.5538914501667023,222,28416,2861.763887803012,227328
76.33,1.5119999999999998,74,0.002678379,0.001953125,1.9654658,-0.0024812038,0.023657698,0.6994057297706604,223,28544,2875.5630063930294,228352
76.11,1.484,75,0.0054992754,0.020263672,1.9169804,-0.005084173,0.040674936,0.5044386088848114,224,28672,2889.0442966730334,229376
75.12,1.494,87,0.006828463,0.03173828,1.9083016,-0.008216152,0.031296365,0.47712332010269165,225,28800,2900.7685000030324,230400
73.07,1.5220000000000002,82,0.007856388,0.049316406,1.895277,-0.006291503,0.035012547,0.5599371492862701,226,28928,2913.139825093036,231424
73.13,1.561,78,0.0022660731,0.0024414062,1.8565577,-0.0039558667,0.037162583,0.4972597360610962,227,29056,2926.182074401004,232448
73.11,1.5419999999999998,84,0.003873257,0.011230469,1.877525,-0.0045491797,0.03301553,0.6154742240905762,228,29184,2938.3637817029958,233472
72.71,1.505,71,0.009484023,0.08544922,1.9632427,-0.008980669,0.024917975,0.7578608840703964,229,29312,2952.7341165610123,234496
73.76,1.493,77,0.01277601,0.09350586,1.9396864,-0.010823269,0.032289434,0.7058843076229095,230,29440,2965.9749218759825,235520
73.75,1.476,98,0.0061235623,0.029296875,2.0298748,-0.005708966,0.03959314,0.48040086030960083,231,29568,2976.361219223996,236544
71.96,1.514,75,0.009644389,0.07446289,2.0755236,-0.010765936,0.03463312,0.4950007200241089,232,29696,2989.8552330210223,237568
71.88,1.515,79,0.008615537,0.045410156,2.1622686,-0.008232173,0.028638316,0.6774305403232574,233,29824,3002.810993499006,238592
72.1,1.535,79,0.009289794,0.05834961,2.2304707,-0.0099131465,0.034999765,0.5949914753437042,234,29952,3015.711742204032,239616
73.54,1.5430000000000001,82,0.0022885774,0.005126953,2.2671597,-0.005529016,0.03532625,0.7416364550590515,235,30080,3028.1499443470384,240640
77.0,1.581,99,0.006156464,0.032958984,2.2615783,-0.009933443,0.026307091,0.687604159116745,236,30208,3038.4837582760374,241664
75.33,1.588,83,0.005928813,0.022460938,2.2157512,-0.008195393,0.031240564,0.6260591149330139,237,30336,3050.7354088280117,242688
76.26,1.609,71,0.004832324,0.016845703,2.2280865,-0.0055465866,0.024791606,0.6574284732341766,238,30464,3065.1435670400388,243712
77.78,1.6089999999999998,84,0.0039184266,0.010253906,2.1987503,-0.007833586,0.026158426,0.7067511677742004,239,30592,3077.29454796802,244736
79.53,1.6480000000000001,94,0.00222648,0.008300781,2.193984,-0.003849842,0.013062855,0.70145583152771,240,30720,3088.133917151019,245760
81.36,1.6670000000000003,77,0.0021919317,0.0068359375,2.2086065,-0.005944108,0.018018128,0.6880923509597778,241,30848,3101.313303283998,246784
81.31,1.669,79,0.004190574,0.015625,2.1670558,-0.0076027135,0.035683613,0.38279080390930176,242,30976,3114.1705626740004,247808
77.71,1.7110000000000003,86,0.007893422,0.057861328,2.1622128,-0.0099327145,0.040559575,0.2952501177787781,243,31104,3126.0001182699925,248832
76.14,1.7209999999999999,75,0.0062721753,0.0234375,2.108764,-0.0069121765,0.02277916,0.5996577143669128,244,31232,3139.4805382500053,249856
73.2,1.716,80,0.0036249692,0.015380859,2.041512,-0.0081387535,0.025026115,0.5779992640018463,245,31360,3152.1297569129965,250880
70.71,1.7069999999999999,82,0.005634238,0.037353516,2.0445402,-0.009814347,0.038066473,0.42128366231918335,246,31488,3164.5101229260326,251904
69.22,1.629,75,0.002424959,0.008544922,1.9840149,-0.005185239,0.03917858,0.5671961307525635,247,31616,3178.0117164230323,252928
68.85,1.6580000000000001,80,0.0034160428,0.0126953125,1.8832552,-0.009199232,0.026344864,0.5492435693740845,248,31744,3190.813143693027,253952
69.89,1.717,87,0.010001353,0.055664062,1.8238316,-0.008876593,0.015102408,0.3692489266395569,249,31872,3202.5146295240265,254976
69.84,1.7469999999999999,74,0.006389314,0.033447266,1.9214525,-0.010013113,0.017352507,0.6434800624847412,250,32000,3216.3499752299977,256000
70.93,1.722,78,0.0075265234,0.034423828,1.9815495,-0.010134261,0.032841276,0.4692504405975342,251,32128,3229.4504123770166,257024
71.82,1.72,82,0.008966961,0.05810547,1.9600607,-0.0110700205,0.029754527,0.5738222599029541,252,32256,3241.9255063080345,258048
72.05,1.719,84,0.0064213835,0.03564453,1.9659127,-0.0077609727,0.022758396,0.6452719867229462,253,32384,3254.061099674029,259072
72.2,1.798,80,0.008252226,0.05102539,1.9535401,-0.008793209,0.02278717,0.5216591656208038,254,32512,3266.7549446410267,260096
70.77,1.7990000000000002,94,0.004833767,0.029541016,1.9057376,-0.011211982,0.020855052,0.5611723363399506,255,32640,3277.574563370028,261120
72.23,1.74,72,0.010499931,0.068847656,1.9446968,-0.012988555,0.025709856,0.7307262718677521,256,32768,3291.618940179993,262144
71.75,1.7109999999999999,78,0.0068181865,0.055419922,1.8558122,-0.007866437,0.025429659,0.4342164993286133,257,32896,3304.590978057997,263168
70.01,1.736,104,0.0069470387,0.048828125,1.7679815,-0.009900162,0.021959234,0.5799121558666229,258,33024,3314.3565192730166,264192
70.15,1.758,76,0.0040650987,0.01953125,1.8053186,-0.0058902046,0.033407304,0.3655811548233032,259,33152,3327.8190217079828,265216
69.69,1.7790000000000001,73,0.0084538795,0.056396484,1.8759042,-0.009099149,0.024639217,0.4844914674758911,260,33280,3341.7745474090334,266240
69.42,1.73,76,0.0036605967,0.004638672,1.945703,-0.0071161897,0.026553808,0.5800548493862152,261,33408,3355.0779971139855,267264
69.42,1.71,84,0.008105059,0.049560547,1.9603317,-0.009346338,0.024693824,0.6317301690578461,262,33536,3367.2078127060086,268288
68.19,1.72,80,0.0068402435,0.049072266,1.9358715,-0.014461319,0.019989204,0.7169445157051086,263,33664,3379.9261342110112,269312
70.23,1.758,96,0.0064837714,0.043701172,2.004729,-0.010699897,0.01654651,0.7037600576877594,264,33792,3390.528949397034,270336
71.22,1.7080000000000002,74,0.010507083,0.06298828,1.9254723,-0.015123757,0.030300744,0.6236647069454193,265,33920,3404.290783810022,271360
70.64,1.7460000000000002,73,0.00785755,0.041992188,1.8603569,-0.01258566,0.013898346,0.4447198510169983,266,34048,3418.190472073038,272384
70.88,1.744,95,0.010445906,0.072509766,1.845632,-0.012236813,0.025089396,0.6063163578510284,267,34176,3428.9388580090017,273408
71.33,1.7830000000000001,83,0.0030994285,0.0056152344,1.817743,-0.0044908086,0.016416239,0.678591787815094,268,34304,3441.2557115890086,274432
73.95,1.811,83,0.003963295,0.009277344,1.8407185,-0.005764859,0.020507937,0.6292677521705627,269,34432,3453.5852319499827,275456
71.92,1.7739999999999998,83,0.008785114,0.036132812,1.7006663,-0.010424896,0.030053886,0.5022519826889038,270,34560,3465.8472374760313,276480
71.4,1.736,77,0.005648617,0.022216797,1.7715034,-0.0068014925,0.023380917,0.6914820075035095,271,34688,3479.142506600998,277504
71.74,1.775,86,0.007998735,0.056640625,1.773315,-0.0072255777,0.027424622,0.5031631588935852,272,34816,3490.915750160988,278528
70.68,1.7560000000000002,78,0.008092572,0.026367188,1.6883237,-0.0066507217,0.017274743,0.6373607814311981,273,34944,3503.9799338710145,279552
74.44,1.7080000000000002,74,0.013606997,0.09326172,1.8457819,-0.008129606,0.023799688,0.7150931358337402,274,35072,3517.6609353609965,280576
75.32,1.7190000000000003,94,0.0016571629,0.0009765625,1.8420722,-0.0032479707,0.01977629,0.3985951542854309,275,35200,3528.498306619993,281600
73.84,1.7009999999999998,83,0.009424047,0.07348633,1.8997599,-0.0091064265,0.027247174,0.5845003426074982,276,35328,3540.7482236010255,282624
74.49,1.67,73,0.00790787,0.059326172,1.8949916,-0.012418581,0.023101175,0.7219529747962952,277,35456,3554.6219718990033,283648
72.33,1.659,77,0.007456954,0.044189453,1.8466927,-0.010078326,0.034866065,0.4233744740486145,278,35584,3567.8859143460286,284672
71.98,1.66,75,0.004091031,0.009033203,1.8581055,-0.0069392743,0.033336125,0.40934789180755615,279,35712,3581.518754240009,285696
72.29,1.621,70,0.0037272014,0.020751953,1.8338578,-0.007871982,0.027315635,0.6201733350753784,280,35840,3596.1393169150106,286720
69.33,1.649,83,0.004239991,0.021240234,1.8261405,-0.0070317956,0.0318299,0.5735771059989929,281,35968,3608.3626293829875,287744
67.02,1.63,87,0.002837694,0.0053710938,1.9587002,-0.0073695723,0.019971939,0.6092139780521393,282,36096,3620.0723652670276,288768
68.33,1.6680000000000001,74,0.005224165,0.020996094,1.9995625,-0.0072428314,0.025888976,0.4437482953071594,283,36224,3633.872020462004,289792
68.32,1.699,80,0.0055565373,0.033935547,1.9421663,-0.008630152,0.015866004,0.6015473008155823,284,36352,3646.57990445802,290816
69.38,1.758,83,0.004317141,0.009277344,1.9933256,-0.01084615,0.019566847,0.647825688123703,285,36480,3658.7921368720126,291840
69.37,1.7380000000000002,73,0.007324263,0.038085938,1.9721978,-0.01227974,0.028898004,0.4731842875480652,286,36608,3672.6676095779985,292864
71.33,1.7079999999999997,79,0.0039812783,0.012939453,1.9764904,-0.010086599,0.033907216,0.5944474637508392,287,36736,3685.599303589028,293888
69.64,1.719,80,0.006486685,0.03540039,2.0917046,-0.006604682,0.02974555,0.423503577709198,288,36864,3698.2861364950077,294912
72.37,1.69,76,0.004203375,0.029296875,2.1227875,-0.010977111,0.027408874,0.6733296513557434,289,36992,3711.680998288037,295936
73.87,1.659,92,0.0036167928,0.0063476562,2.0573626,-0.008031465,0.027003197,0.7136848270893097,290,37120,3722.806619763025,296960
75.02,1.659,84,0.005316574,0.02368164,2.0804713,-0.010600215,0.020095607,0.6976783573627472,291,37248,3734.8941028160043,297984
76.08,1.6570000000000003,71,0.0031331403,0.0034179688,2.0312083,-0.0076450375,0.019482743,0.6743042469024658,292,37376,3749.2947586340015,299008
77.71,1.686,72,0.00560776,0.033935547,2.0055492,-0.010780322,0.024911845,0.6297341883182526,293,37504,3763.3361921120086,300032
77.74,1.6960000000000002,85,0.0052373074,0.021728516,1.9705926,-0.009219949,0.03317661,0.4068472981452942,294,37632,3775.3568233789993,301056
76.59,1.717,83,0.0053403703,0.017089844,1.9862548,-0.008685099,0.029593814,0.49050551652908325,295,37760,3787.688407834037,302080
75.23,1.7269999999999999,75,0.00421736,0.020019531,1.9626802,-0.008889424,0.023931352,0.4861643314361572,296,37888,3801.3019047839916,303104
74.78,1.7460000000000002,93,0.0033927623,0.013427734,2.0719726,-0.007344269,0.02131763,0.6609526574611664,297,38016,3812.2587939359946,304128
72.57,1.7469999999999999,85,0.0032470068,0.01171875,1.9382306,-0.010336572,0.023740299,0.6835118234157562,298,38144,3824.25214767101,305152
71.24,1.663,76,0.0073157973,0.049072266,1.9841284,-0.0113421595,0.031019386,0.5820915400981903,299,38272,3837.728343294002,306176
71.13,1.635,81,0.0019171531,0.0009765625,1.9984633,-0.0049970923,0.030640177,0.6562316417694092,300,38400,3850.2995062950067,307200
74.01,1.604,79,0.00299661,0.0073242188,1.9719507,-0.007082111,0.03063035,0.6610772013664246,301,38528,3863.323330696032,308224
73.91,1.6229999999999998,81,0.008360307,0.07373047,1.964042,-0.013605792,0.022010718,0.4871654510498047,302,38656,3875.870772213035,309248
72.87,1.6119999999999999,95,0.011912018,0.0625,1.844358,-0.013669403,0.023747474,0.6857366561889648,303,38784,3886.6528663950157,310272
69.75,1.642,77,0.0024558154,0.016113281,1.917762,-0.007120263,0.017564215,0.7250681817531586,304,38912,3899.8294447379885,311296
73.14,1.67,67,0.0056670257,0.02758789,1.9654266,-0.009605637,0.01695517,0.6482134759426117,305,39040,3914.961156309,312320
74.49,1.7369999999999999,76,0.0036441125,0.012207031,1.9732522,-0.009749426,0.016116079,0.5357750654220581,306,39168,3928.3439686989877,313344
73.13,1.735,84,0.003214468,0.005859375,1.9889846,-0.008683577,0.028793393,0.5916680693626404,307,39296,3940.430188216036,314368
70.86,1.775,77,0.0043837707,0.02734375,1.9838341,-0.01252595,0.025363216,0.6300308704376221,308,39424,3953.5770032510045,315392
69.29,1.7480000000000002,80,0.008317415,0.0390625,1.9709495,-0.010720551,0.02335238,0.5934338867664337,309,39552,3966.2819089129916,316416
69.48,1.7480000000000002,84,0.0058925077,0.04296875,2.0919788,-0.009435008,0.035518244,0.5338230729103088,310,39680,3978.470690253016,317440
70.98,1.7110000000000003,76,0.0046378653,0.02319336,2.1882157,-0.01198968,0.02560325,0.7111254036426544,311,39808,3991.8992530300166,318464
69.21,1.6920000000000002,78,0.0038611842,0.020263672,2.1874428,-0.012978185,0.02535929,0.5658720433712006,312,39936,4005.0128431720077,319488
69.1,1.672,82,0.002655044,0.011962891,2.2301085,-0.005583493,0.024361167,0.50334033370018,313,40064,4017.3918642440112,320512
70.81,1.692,78,0.0012266224,0.005126953,2.2808874,-0.0065039666,0.027734343,0.565662294626236,314,40192,4030.410082713992,321536
72.77,1.692,76,0.003801888,0.009765625,2.269381,-0.0099290395,0.025209732,0.6132863461971283,315,40320,4043.845961355022,322560
73.7,1.699,94,0.0062673227,0.03125,2.214495,-0.008833207,0.020468911,0.7202807664871216,316,40448,4054.6349224260193,323584
76.12,1.6879999999999997,81,0.0027378707,0.0068359375,2.1797793,-0.008294139,0.029471595,0.44968605041503906,317,40576,4067.131259115995,324608
75.85,1.735,83,0.003759144,0.013427734,2.1458209,-0.008337958,0.020255212,0.5580431818962097,318,40704,4079.377285537019,325632
75.06,1.715,75,0.0067392467,0.029541016,2.1783931,-0.011167686,0.020334639,0.5832287669181824,319,40832,4092.8600506240036,326656
76.04,1.7260000000000002,74,0.0025554036,0.00390625,2.213165,-0.008056102,0.025555596,0.47443628311157227,320,40960,4106.637658553023,327680
74.06,1.6860000000000002,96,0.0026298678,0.001953125,2.1781409,-0.009348557,0.037476238,0.5806089639663696,321,41088,4117.283842249017,328704
72.84,1.6860000000000002,84,0.0030144933,0.0024414062,2.1573486,-0.0071481625,0.028567735,0.7508160322904587,322,41216,4129.458371441986,329728
72.52,1.668,70,0.0033203792,0.02319336,2.181102,-0.0074901,0.02948021,0.42882126569747925,323,41344,4143.927001853997,330752
72.26,1.679,79,0.0023579397,0.0026855469,2.1863332,-0.0070335977,0.024993353,0.6370720565319061,324,41472,4156.825102181989,331776
72.0,1.7080000000000002,76,0.0034989507,0.011962891,2.15587,-0.0086132875,0.017603388,0.21848243474960327,325,41600,4170.226304305019,332800
71.57,1.709,75,0.0036860693,0.0087890625,2.1240683,-0.010177272,0.02578518,0.5368937849998474,326,41728,4183.753632727021,333824
70.28,1.7380000000000002,85,0.0011767204,0.0012207031,2.116787,-0.0046010762,0.020255884,0.56576207280159,327,41856,4195.6760794480215,334848
71.05,1.758,75,0.0033142152,0.013671875,2.1400774,-0.0067496295,0.025398964,0.5911265015602112,328,41984,4209.238640442025,335872
71.25,1.787,74,0.0042146184,0.01586914,2.1540966,-0.010595304,0.020402238,0.6019545495510101,329,42112,4222.987027652038,336896
70.99,1.8260000000000003,92,0.0031698442,0.008544922,2.1445398,-0.008927963,0.015437205,0.6932901442050934,330,42240,4234.0601919119945,337920
70.56,1.8460000000000003,83,0.004972504,0.032470703,2.1927538,-0.00871108,0.020945136,0.5308834910392761,331,42368,4246.313031517027,338944
72.71,1.7970000000000002,75,0.007955424,0.031982422,2.1517015,-0.008800789,0.020229995,0.7712879478931427,332,42496,4259.882919572003,339968
72.71,1.776,81,0.0023120404,0.007080078,2.117841,-0.0073280544,0.025619633,0.5894794464111328,333,42624,4272.464360018028,340992
74.17,1.795,81,0.0032255834,0.010986328,2.1291976,-0.010260218,0.016157918,0.5000345706939697,334,42752,4285.023399166006,342016
75.41,1.814,91,0.0040107905,0.009765625,2.0888288,-0.008539361,0.02466867,0.6627651453018188,335,42880,4296.283369673009,343040
73.68,1.7860000000000003,84,0.011727715,0.08105469,2.1511304,-0.01590553,0.024194013,0.6046100556850433,336,43008,4308.338843815029,344064
72.48,1.736,69,0.0030101913,0.004638672,2.1229055,-0.006765935,0.030580338,0.566618412733078,337,43136,4323.012586889032,345088
71.1,1.6980000000000002,75,0.0034943696,0.022949219,2.149032,-0.008246828,0.017400136,0.6802485287189484,338,43264,4336.614388699993,346112
69.06,1.7480000000000002,91,0.009845013,0.04711914,2.0923448,-0.013758223,0.017343778,0.6367394924163818,339,43392,4347.765582546999,347136
69.05,1.767,78,0.0023385158,0.0048828125,2.0867133,-0.006165848,0.015176108,0.6300875842571259,340,43520,4360.789211175987,348160
66.14,1.739,79,0.003971794,0.005859375,2.0108156,-0.008438667,0.011951674,0.7523203790187836,341,43648,4373.655128226033,349184
64.97,1.739,80,0.0028581445,0.005859375,1.957325,-0.008374723,0.02636375,0.6048065721988678,342,43776,4386.339368999994,350208
64.05,1.675,72,0.0073977513,0.032470703,2.022938,-0.010965862,0.043679215,0.5974681377410889,343,43904,4400.558287124033,351232
66.05,1.7510000000000003,80,0.0057533663,0.021972656,2.0659828,-0.010559552,0.01621287,0.568579763174057,344,44032,4413.314423481992,352256
65.15,1.732,78,0.0047069285,0.024169922,2.105154,-0.009705817,0.016316548,0.7019938826560974,345,44160,4426.308547372988,353280
64.64,1.723,72,0.0043279985,0.023925781,2.0691385,-0.009198292,0.018930553,0.7545163184404373,346,44288,4440.5310661050025,354304
64.34,1.723,85,0.0048440727,0.014404297,2.0892506,-0.011597075,0.02245678,0.4970839023590088,347,44416,4452.497714748024,355328
65.77,1.761,78,0.004946746,0.028320312,2.1437123,-0.011300391,0.02060339,0.5290746688842773,348,44544,4465.573676705011,356352
66.38,1.7810000000000001,74,0.0031750672,0.016845703,2.149454,-0.010318991,0.011376095,0.6606819033622742,349,44672,4479.339253371989,357376
68.07,1.8760000000000003,79,0.0018113937,0.0029296875,2.1616344,-0.0074264305,0.00959158,0.6370625197887421,350,44800,4492.26223214803,358400
67.35,1.838,92,0.005089156,0.030761719,2.091941,-0.010903381,0.024199154,0.5235876441001892,351,44928,4503.368104085035,359424
66.8,1.8760000000000003,73,0.006626861,0.032470703,2.1703248,-0.010194698,0.0068015475,0.7365696132183075,352,45056,4517.283954676997,360448
68.56,1.8460000000000003,73,0.004152488,0.026855469,2.1851552,-0.008119029,0.036119193,0.2569704055786133,353,45184,4531.269930065027,361472
67.23,1.837,86,0.0016902358,0.0056152344,2.269732,-0.0071947305,0.015059174,0.6160071194171906,354,45312,4543.157826490002,362496
67.75,1.837,84,0.0017560772,0.0053710938,2.2042036,-0.008853566,0.018714152,0.47373270988464355,355,45440,4555.234332218999,363520
67.2,1.7699999999999998,83,0.0040555284,0.016357422,2.3100648,-0.012915311,0.034054056,0.5120229721069336,356,45568,4567.569611540006,364544
67.5,1.75,82,0.0034232417,0.014404297,2.286375,-0.013588293,0.011281215,0.6767421960830688,357,45696,4580.006113577983,365568
68.42,1.75,70,0.0011097891,0.0026855469,2.3201096,-0.007477803,0.017764803,0.6072430908679962,358,45824,4594.5572147420025,366592
70.2,1.74,78,0.0045438856,0.014160156,2.296832,-0.010988033,0.01693658,0.5323197841644287,359,45952,4607.657569098985,367616
69.43,1.732,105,0.0068696085,0.032470703,2.2593083,-0.016200032,0.023807516,0.6164377629756927,360,46080,4617.338342012023,368640
71.87,1.76,72,0.004479155,0.020996094,2.2279196,-0.011079159,0.013550963,0.7417210638523102,361,46208,4631.42504370102,369664
71.07,1.7209999999999999,73,0.004626234,0.018798828,2.2472534,-0.010113185,0.022267777,0.6376542150974274,362,46336,4645.383848747995,370688
73.33,1.749,82,0.0022630808,0.008056641,2.2860653,-0.011094289,0.020290956,0.578026682138443,363,46464,4657.74929528503,371712
73.24,1.7480000000000002,84,0.0011619627,0.0009765625,2.2757795,-0.006406107,0.029637367,0.5696816444396973,364,46592,4669.9404410109855,372736
73.31,1.6900000000000004,89,0.0019602655,0.0029296875,2.2716076,-0.0064039514,0.018342549,0.666049987077713,365,46720,4681.350511876983,373760
72.52,1.757,86,0.0044660936,0.020019531,2.236166,-0.012405646,0.02027491,0.5143038630485535,366,46848,4693.135345502,374784
72.06,1.7830000000000001,74,0.0027114558,0.010986328,2.2088141,-0.010544324,0.020955263,0.6116209328174591,367,46976,4706.874087406031,375808
69.76,1.727,88,0.005265631,0.027832031,2.25215,-0.012509612,0.03171504,0.5697832703590393,368,47104,4718.432110139984,376832
69.33,1.709,80,0.010510323,0.05883789,2.2552428,-0.013325481,0.022377912,0.706270843744278,369,47232,4731.126949025027,377856
68.26,1.6980000000000002,70,0.0032068123,0.015380859,2.1193342,-0.0117308,0.018455006,0.6763262748718262,370,47360,4745.75503502303,378880
65.64,1.758,78,0.0037115666,0.020019531,2.1015065,-0.013834631,0.020452,0.29755109548568726,371,47488,4758.761654057016,379904
65.09,1.777,82,0.0041021244,0.021972656,2.0582683,-0.013064864,0.011395612,0.5160153210163116,372,47616,4771.13753986801,380928
63.34,1.798,78,0.0032212096,0.021484375,2.0216699,-0.0136425365,0.015702462,0.6057842373847961,373,47744,4784.202400184004,381952
63.76,1.845,89,0.005779531,0.032470703,2.1084268,-0.013893709,0.026333708,0.5811434388160706,374,47872,4795.589913075033,382976
63.89,1.854,73,0.0025421372,0.008300781,2.0820653,-0.0130579,0.022338707,0.5978357493877411,375,48000,4809.551051374001,384000
63.34,1.7970000000000002,68,0.0036377565,0.015625,2.020653,-0.013313605,0.036915194,0.43578827381134033,376,48128,4824.492164324038,385024
65.39,1.778,82,0.00328098,0.014404297,1.983577,-0.013247745,0.026490433,0.531698077917099,377,48256,4836.883525623998,386048
65.44,1.681,82,0.0029134294,0.008300781,2.021225,-0.012012739,0.03284285,0.6553338468074799,378,48384,4849.300013956032,387072
66.89,1.6420000000000001,75,0.003614296,0.01928711,2.037694,-0.014006512,0.032747295,0.5353812873363495,379,48512,4862.807968621026,388096
67.24,1.67,79,0.0042161425,0.020263672,2.155574,-0.014520744,0.023039011,0.7322482466697693,380,48640,4875.743850099039,389120
66.6,1.67,83,0.0033520255,0.013183594,2.2082245,-0.011813763,0.021094615,0.5657623410224915,381,48768,4887.967944136995,390144
66.75,1.651,81,0.0033903378,0.01171875,2.2131991,-0.012818905,0.030620424,0.5948299169540405,382,48896,4900.608451538021,391168
66.32,1.6789999999999998,85,0.0020445888,0.0036621094,2.1384244,-0.008477857,0.03427698,0.46333569288253784,383,49024,4912.539175225014,392192
65.64,1.7360000000000002,85,0.002184826,0.007080078,2.2655838,-0.011220129,0.021044828,0.6283022463321686,384,49152,4924.451230161998,393216
66.37,1.699,69,0.0020149155,0.004638672,2.2772658,-0.008202849,0.044825397,0.5037349760532379,385,49280,4939.272002660029,394240
68.87,1.6510000000000002,75,0.003432827,0.013427734,2.3496644,-0.01162872,0.024443852,0.6777944564819336,386,49408,4952.901845796034,395264
70.42,1.641,80,0.001496834,0.0036621094,2.3613846,-0.010395035,0.024826346,0.47279423475265503,387,49536,4965.591160893033,396288
70.8,1.67,79,0.001532457,0.0048828125,2.3958297,-0.007963868,0.025509287,0.5676300823688507,388,49664,4978.483409456036,397312
72.97,1.689,94,0.0010834597,0.0017089844,2.3714669,-0.010180746,0.023945643,0.6011974513530731,389,49792,4989.368888200028,398336
73.88,1.699,75,0.0029635234,0.014404297,2.4406672,-0.009432665,0.03017204,0.3783279061317444,390,49920,5002.9945762099815,399360
76.08,1.71,69,0.0032618933,0.026123047,2.267424,-0.01275338,0.029579975,0.4916961193084717,391,50048,5017.717871656001,400384
75.78,1.7570000000000001,81,0.002389464,0.0063476562,2.3395143,-0.00811454,0.023184014,0.4649747610092163,392,50176,5030.281366344017,401408
76.37,1.766,76,0.0025250204,0.012939453,2.3898437,-0.0079161795,0.033224497,0.5626381635665894,393,50304,5043.5983231490245,402432
75.06,1.7760000000000002,80,0.0013490913,0.005126953,2.4064894,-0.008508367,0.02693381,0.22500461339950562,394,50432,5056.349191185029,403456
76.71,1.758,95,0.0013269488,0.0017089844,2.3162727,-0.008665404,0.03063427,0.5831082463264465,395,50560,5067.079502339999,404480
75.68,1.7200000000000002,71,0.0014538206,0.0026855469,2.3456626,-0.008610939,0.041096378,0.5058787763118744,396,50688,5081.407126954,405504
75.73,1.6660000000000001,75,0.0043800324,0.021240234,2.5170956,-0.009330211,0.02566544,0.61359703540802,397,50816,5094.987805207027,406528
