eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
41.38,0.5,63,0.0032666621,0.020019531,1.2508477,-0.012015818,0.028045805,0.39576011896133423,596,76288,8430.752475414018,610304
33.77,0.57,60,0.0063142725,0.045898438,1.179081,-0.011107385,0.024105556,0.5751119554042816,597,76416,8447.638368619024,611328
37.69,0.52,68,0.0034399177,0.017578125,1.4007072,-0.0111136995,0.022410683,0.35723626613616943,598,76544,8462.595729310997,612352
38.61,0.46,65,0.004688615,0.03100586,1.096841,-0.009484107,0.025978964,0.43370485305786133,599,76672,8478.312764397997,613376
40.64,0.48,68,0.0055626472,0.031982422,1.5048462,-0.010608163,0.02052217,0.4622264504432678,600,76800,8493.182572715974,614400
42.57,0.43,69,0.004739228,0.028076172,1.4165567,-0.0122050755,0.0217194,0.5087206065654755,601,76928,8508.024982267001,615424
44.36,0.42,62,0.003994742,0.0234375,1.6002369,-0.008703255,0.017211922,0.594122588634491,602,77056,8524.396221744013,616448
46.11,0.4,63,0.0044025625,0.021728516,1.0032399,-0.0075414726,0.023496427,0.3630942106246948,603,77184,8540.554400580993,617472
46.59,0.43,67,0.0036158396,0.025634766,1.338067,-0.007595225,0.025466073,0.40311819314956665,604,77312,8555.787640342023,618496
43.04,0.46,66,0.0039522606,0.020996094,0.96733963,-0.008798396,0.032766428,0.3790445327758789,605,77440,8571.195037471014,619520
37.94,0.5,61,0.007018989,0.036621094,1.1286677,-0.009411244,0.026469039,0.4991658329963684,606,77568,8587.895541228994,620544
35.98,0.48,59,0.003325167,0.02319336,0.70752704,-0.0077382177,0.035676416,0.2890114188194275,607,77696,8605.094660178991,621568
30.94,0.53,68,0.0056286743,0.030761719,1.2120705,-0.00990065,0.031631745,0.33804720640182495,608,77824,8620.025543943979,622592
34.94,0.5,72,0.003729746,0.022460938,1.9314307,-0.011655691,0.016123261,0.6003155410289764,609,77952,8634.076754904992,623616
40.91,0.46,65,0.003614521,0.02368164,1.1573629,-0.008894197,0.024890158,0.3976069688796997,610,78080,8649.717670027982,624640
40.8,0.49,62,0.0037421954,0.020263672,0.82027215,-0.008438452,0.036504105,0.3938315510749817,611,78208,8666.048051588994,625664
39.91,0.48,63,0.0026647812,0.016845703,1.2098505,-0.006960267,0.024524512,0.5450888574123383,612,78336,8682.149299949,626688
37.7,0.49,65,0.0029514064,0.018066406,1.2595938,-0.006882676,0.024075642,0.5783452391624451,613,78464,8697.692855975998,627712
36.73,0.53,69,0.003313705,0.020263672,0.9538474,-0.0062995115,0.032142382,0.4288024306297302,614,78592,8712.487057662976,628736
39.4,0.5,66,0.0037658294,0.01977539,1.0255929,-0.008660719,0.027639927,0.3511117696762085,615,78720,8727.859923015989,629760
39.55,0.53,64,0.0028408049,0.016357422,1.3263122,-0.008664943,0.021206819,0.5452341437339783,616,78848,8743.692451508017,630784
38.8,0.51,63,0.0044050687,0.025390625,1.5502813,-0.012169685,0.01818667,0.4974271059036255,617,78976,8759.705578413967,631808
45.48,0.47,64,0.0032206427,0.020507812,1.7007517,-0.0067193266,0.018165534,0.5034051239490509,618,79104,8775.512852719985,632832
45.43,0.49,63,0.00534342,0.036621094,1.1591498,-0.007910454,0.029633893,0.4419201612472534,619,79232,8791.562084174016,633856
44.14,0.43,61,0.0021111679,0.012207031,1.1509416,-0.0061965086,0.023637926,0.431898295879364,620,79360,8808.313095177,634880
45.99,0.48,67,0.004816748,0.02734375,1.2797728,-0.008678505,0.024486706,0.5428728461265564,621,79488,8823.377202702977,635904
39.02,0.55,67,0.00418021,0.025390625,1.1183165,-0.009742226,0.022934875,0.6469391286373138,622,79616,8838.520647832018,636928
